change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
within_category,stock,Health IT and Data,IQV,Iqvia,24,5,5,0,0.00517960163389,-0.0123941075825,-0.0175737092164,2026-08-10,2026-08-17,Iqvia moved from rank #5 to #5 within Health IT and Data at 24 months; return +0.5% to -1.2%.
within_category,stock,Health IT and Data,IQV,Iqvia,3,2,4,-2,0.335683509597,0.399361400189,0.063677890592,2026-08-10,2026-08-17,Iqvia moved from rank #2 to #4 within Health IT and Data at 3 months; return +33.6% to +39.9%.
within_category,stock,Health IT and Data,MDRX,Veradigm,12,5,5,0,0.0105263157895,0.0434782608696,0.0329519450801,2026-08-10,2026-08-17,Veradigm moved from rank #5 to #5 within Health IT and Data at 12 months; return +1.1% to +4.3%.
within_category,stock,Health IT and Data,MDRX,Veradigm,24,10,10,0,-0.472527472527,-0.5,-0.027472527473,2026-08-10,2026-08-17,Veradigm moved from rank #10 to #10 within Health IT and Data at 24 months; return -47.3% to -50.0%.
within_category,stock,Health IT and Data,MDRX,Veradigm,3,7,9,-2,0.0762331838565,-0.04,-0.116233183856,2026-08-10,2026-08-17,Veradigm moved from rank #7 to #9 within Health IT and Data at 3 months; return +7.6% to -4.0%.
within_category,stock,Health IT and Data,OMCL,Omnicell,12,3,4,-1,0.193966915342,0.177027453455,-0.016939461887,2026-08-10,2026-08-17,Omnicell moved from rank #3 to #4 within Health IT and Data at 12 months; return +19.4% to +17.7%.
within_category,stock,Health IT and Data,OMCL,Omnicell,24,7,7,0,-0.0988984088127,-0.123384253819,-0.0244858450063,2026-08-10,2026-08-17,Omnicell moved from rank #7 to #7 within Health IT and Data at 24 months; return -9.9% to -12.3%.
within_category,stock,Health IT and Data,OMCL,Omnicell,3,10,10,0,-0.159972615244,-0.134972170686,0.025000444558,2026-08-10,2026-08-17,Omnicell moved from rank #10 to #10 within Health IT and Data at 3 months; return -16.0% to -13.5%.
within_category,stock,Health IT and Data,ORCL,Oracle-Cerner,12,9,9,0,-0.412037592482,-0.393748993072,0.01828859941,2026-08-10,2026-08-17,Oracle-Cerner moved from rank #9 to #9 within Health IT and Data at 12 months; return -41.2% to -39.4%.
within_category,stock,Health IT and Data,ORCL,Oracle-Cerner,24,4,4,0,0.113281841587,0.0949298028661,-0.0183520387209,2026-08-10,2026-08-17,Oracle-Cerner moved from rank #4 to #4 within Health IT and Data at 24 months; return +11.3% to +9.5%.
within_category,stock,Health IT and Data,ORCL,Oracle-Cerner,3,11,12,-1,-0.249706557795,-0.219901528893,0.029805028902,2026-08-10,2026-08-17,Oracle-Cerner moved from rank #11 to #12 within Health IT and Data at 3 months; return -25.0% to -22.0%.
within_category,stock,Health IT and Data,PHR,Phreesia,12,10,10,0,-0.536838208071,-0.57212543554,-0.035287227469,2026-08-10,2026-08-17,Phreesia moved from rank #10 to #10 within Health IT and Data at 12 months; return -53.7% to -57.2%.
