report_date,market_data_as_of,entity_type,category,ticker,name,horizon_months,price_return,rank,overall_rank,within_category_rank,market_cap,market_cap_coverage,price_date
2026-08-17,2026-08-14,stock,Pharma Distribution,CAH,Cardinal Health,24,1.14082840237,1,8,1,54698777435.2,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,GH,Guardant Health,24,4.62468694097,1,1,1,21443206004.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,PRVA,Privia Health Group,24,0.105527638191,1,40,1,2982712892.58,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",HIMS,Hims & Hers,24,0.806803594352,2,11,2,6427580190.15,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,VTR,"Ventas, Inc",24,0.566586785347,2,18,2,47965614030.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,SOLV,Solventum,24,0.491414141414,2,21,2,13571702000,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,HCA,HCA Healthcare,24,0.0826979158306,2,42,2,87161338885,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,24,0.286017699115,2,30,2,10383598441.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,AVAH,Aveanna Healthcare,24,1.47887323944,2,6,2,2038188700.08,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CVS,CVS Health,24,0.665124250214,2,14,2,135133460000,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,MCK,McKesson,24,0.586606050647,2,17,2,97224871780.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,TXG,10x Genomics,24,1.57885057471,2,4,2,6076123205.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,ASTH,Astrana Health,24,-0.153846153846,2,55,2,1763186344.08,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",CON,Concentra Group,24,0.513455788125,3,20,3,3982170593.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,CTRE,CareTrust REIT,24,0.393100970176,3,27,3,9648051197.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,VEEV,Veeva Systems,24,0.266233766234,3,31,3,33102693840,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,UHS,Universal Health Services,24,-0.249160925632,3,59,3,10196742962.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,PACS,PACS Group,24,0.145656096932,3,38,3,7282112019.76,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,LFST,Lifestance Health,24,1.1982300885,3,7,3,4001624847.36,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CLOV,Clover Health,24,0.625441696113,3,15,3,2196273631.08,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,COR,Cencora,24,0.317962286338,3,28,3,59590161456.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,NTRA,Natera,24,1.49983868366,3,5,3,39411440972.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,AGL,Agilon Health,24,-0.200824742268,3,57,3,2073627800,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",AMWL,Amwell,24,0.437644341801,4,23,4,179616192.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,24,0.25509573811,4,32,4,5277860538.96,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,ORCL,Oracle-Cerner,24,0.0949298028661,4,41,4,374086768770,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,ARDT,Ardent Health Partners,24,-0.355962219599,4,66,4,1541012833.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,24,-0.586007788371,4,74,4,2757630145.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,FMS,Fresenius,24,0.25303110174,4,33,4,13782736811.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,ALHC,Alignment Health,24,0.604597701149,4,16,4,3080411962.65,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,HSIC,Henry Schein,24,0.28628743373,4,29,4,10151122216.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,DGX,Quest Diagnostics,24,0.548421191703,4,19,4,25796461699.2,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,PIII,P3 Health,24,-0.643119572478,4,75,4,32693184.14,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",HQY,HealthEquity,24,0.398637820513,5,24,5,8775718420.29,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,24,0.243120491584,5,35,5,15143989930,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,IQV,Iqvia,24,-0.0123941075825,5,44,5,38684292000,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,CYH,Community Health Systems,24,-0.40119760479,5,68,5,417387696.72,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,PNTG,Pennant Group,24,0.238815374921,5,36,5,1342375375.77,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,HUM,Humana,24,0.110429272748,5,39,5,43692420868.9,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,AHCO,Accendra Health,24,-0.444550669216,5,69,5,912923359.92,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,ILMN,Illumina,24,0.464891412785,5,22,5,30654510000,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,EVH,Evolent Health,24,-0.829072315559,5,78,5,347566497.03,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",PGNY,Progyny,24,0.249049429658,6,34,6,2465903007.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,NHI,National Health Investors,24,-0.018037420918,6,46,6,3715308205.35,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,WAY,Waystar,24,-0.0384167636787,6,49,6,4047809061.76,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,DVA,Davita,24,0.198003992016,6,37,6,15410176650,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CNC,Centene,24,-0.136218153886,6,54,6,30736368900,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,LH,Labcorp Holdings,24,0.398373626374,6,25,6,25268306000,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,24,-0.042194092827,7,50,7,1219099780.91,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,DOC,Healthpeak properties,24,-0.0321229050279,7,47,7,15050032094.7,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,OMCL,Omnicell,24,-0.123384253819,7,53,7,1689541469.35,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,USPH,US Physical Therapy,24,-0.0352689704311,7,48,7,1154497333.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CI,Cigna,24,-0.174573498481,7,56,7,73736307618.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,TEM,Tempus AI,24,0.0239779874214,7,43,7,8489455269.8,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",LFMD,LifeMD,24,-0.337811900192,8,65,8,169268785,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,DOCS,Doximity,24,-0.306293706294,8,63,8,3812680930.62,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,CHE,Chemed (Vitas),24,-0.0753106128965,8,51,8,7054119350.92,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,ELV,Elevance,24,-0.263711605665,8,61,8,81508153953.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,NEO,NeoGenomics,24,-0.0148331273177,8,45,8,2092864917.6,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",GDRX,GoodRx,24,-0.479776847978,9,70,9,1039733395.11,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,PHR,Phreesia,24,-0.493608247423,9,72,9,663241568.97,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,ADUS,Addus HomeCare,24,-0.116406547392,9,52,9,2121438440.16,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,UNH,UnitedHealth,24,-0.304580390528,9,62,9,380076600000,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,PACB,PacBio,24,-0.262820512821,9,60,9,447266430.72,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,MDRX,Veradigm,24,-0.5,10,73,10,,0,2026-07-31
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,OPCH,Option Care Health,24,-0.236691106152,10,58,10,3449554146.29,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,MOH,Molina Healthcare,24,-0.393005114724,10,67,10,10211364000,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,CERT,Certara,24,-0.335548172757,10,64,10,1189802484,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,HCAT,Health Catalyst,24,-0.726128793486,11,77,11,154438501.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,SGRY,Surgery Partners,24,-0.482081323225,11,71,11,2014137694.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,QDEL,QuidelOrtho,24,-0.674556213018,11,76,11,1198797586.62,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,DH,Definitive Healthcare,24,-0.840995024876,12,79,12,85548500,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",OMDA,Omada Health,24,,,,,1179458378.88,0,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,MPT,Medical Properties Trust,24,,,,,2769203000,0,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,BLLN,BillionToOne,24,,,,,6542857599,0,2026-08-14
