report_date,market_data_as_of,entity_type,category,ticker,name,horizon_months,price_return,rank,overall_rank,within_category_rank,market_cap,market_cap_coverage,price_date
2026-08-17,2026-08-14,stock,Established Biotech,AMGN,Amgen,12,0.40051269943,4,14,4,210497021025,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,BMY,Bristol Myers Squibb,12,0.317712634187,5,18,5,134594468684,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,GEHC,GE Healthcare,12,0.00395095367847,5,33,5,31735476065.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,NVCR,Novocure,12,0.445012787724,5,12,5,1894573816.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,REGN,Regeneron,12,0.384331765476,5,15,5,78313741172.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,GSK,GSK,12,0.258130081301,6,22,6,103204573753,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,MDT,Medtronic,12,-0.0188131584605,6,35,6,110339895378,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,ACAD,Acadia Pharmaceuticals,12,0.114883537308,6,30,6,4649053870.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,INCY,Incyte,12,0.382420616659,6,16,6,24445348167.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,NVS,Novartis,12,0.214717011513,7,23,7,291322563527,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,ZBH,Zimmer Biomet,12,-0.0204379562044,7,36,7,18535640400.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,OCUL,Ocular therapeutix,12,-0.204437400951,7,44,7,1886500306.12,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,EXEL,Exelixis,12,0.337509788567,7,17,7,14075884648,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,ABBV,AbbVie,12,0.206928250036,8,24,8,430823194083,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,STE,STERIS,12,-0.050008144649,8,37,8,22693020788,1,2026-08-14
