report_date,market_data_as_of,entity_type,category,ticker,name,horizon_months,price_return,rank,overall_rank,within_category_rank,market_cap,market_cap_coverage,price_date
2026-08-10,2026-08-07,stock,Pharma Distribution,CAH,Cardinal Health,24,1.34826661369,1,7,1,54698777435.2,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,GH,Guardant Health,24,4.80965517241,1,1,1,21443206004.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,PRVA,Privia Health Group,24,0.177241740954,1,40,1,2982712892.58,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",HIMS,Hims & Hers,24,0.979323308271,2,10,2,6427580190.15,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,VTR,"Ventas, Inc",24,0.572511369378,2,19,2,47965614030.1,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,SOLV,Solventum,24,0.369532926225,2,28,2,13571702000,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,HCA,HCA Healthcare,24,0.145358825159,2,41,2,87161338885,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,24,0.460919272049,2,26,2,11018041815.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,AVAH,Aveanna Healthcare,24,1.01486199575,2,9,2,2038188700.08,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CVS,CVS Health,24,0.675713535283,2,14,2,135133460000,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,MCK,McKesson,24,0.606911207613,2,16,2,97224871780.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,NTRA,Natera,24,1.81138168805,2,4,2,39411440972.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,ASTH,Astrana Health,24,-0.253600500939,2,59,2,1763186344.08,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",AMWL,Amwell,24,0.601895734597,3,17,3,179616192.25,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,CTRE,CareTrust REIT,24,0.481135465325,3,23,3,9648051197.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,VEEV,Veeva Systems,24,0.233449290875,3,39,3,33102693840,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,UHS,Universal Health Services,24,-0.193662299043,3,56,3,10196742962.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,24,0.295362831858,3,34,3,10383598441.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,LFST,Lifestance Health,24,0.935714285714,3,11,3,4001624847.36,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,ALHC,Alignment Health,24,0.667053364269,3,15,3,3080411962.65,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,COR,Cencora,24,0.347773057997,3,29,3,59590161456.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,TXG,10x Genomics,24,1.54674498287,3,6,3,6076123205.54,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,AGL,Agilon Health,24,-0.307898550725,3,64,3,2073627800,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",CON,Concentra Group,24,0.484742807323,4,22,4,3982170593.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,24,0.27358738502,4,37,4,15143989930,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,ORCL,Oracle-Cerner,24,0.113281841587,4,42,4,374086768770,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,ARDT,Ardent Health Partners,24,-0.261508951407,4,62,4,1541012833.25,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,24,-0.559513830679,4,74,4,2757630145.5,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,FMS,Fresenius,24,0.320457018498,4,31,4,13782736811.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,OSCR,Oscar Health,24,0.545706371191,4,20,4,9412611460,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,HSIC,Henry Schein,24,0.278357992457,4,36,4,10151122216.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,DGX,Quest Diagnostics,24,0.596343178622,4,18,4,25796461699.2,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,PIII,P3 Health,24,-0.618325642716,4,75,4,32693184.14,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",HQY,HealthEquity,24,0.470141913728,5,25,5,8775718420.29,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,24,0.26139088729,5,38,5,5277860538.96,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,IQV,Iqvia,24,0.00517960163389,5,45,5,38684292000,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,CYH,Community Health Systems,24,-0.380165289256,5,67,5,417387696.72,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,DVA,Davita,24,0.309836065574,5,32,5,15410176650,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,HUM,Humana,24,0.0973975999772,5,43,5,43692420868.9,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,AHCO,Accendra Health,24,-0.395966029724,5,68,5,912923359.92,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,ILMN,Illumina,24,0.521204273228,5,21,5,30654510000,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,EVH,Evolent Health,24,-0.850378787879,5,79,5,347566497.03,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",PGNY,Progyny,24,0.300323924109,6,33,6,2465903007.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,NHI,National Health Investors,24,0.0069537309441,6,44,6,3715308205.35,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,WAY,Waystar,24,-0.0106165781952,6,49,6,4047809061.76,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,PNTG,Pennant Group,24,0.287553648069,6,35,6,1342375375.77,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CNC,Centene,24,-0.134605263158,6,54,6,30736368900,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,LH,Labcorp Holdings,24,0.409387971386,6,27,6,25268306000,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,24,-0.0027972027972,7,47,7,1219099780.91,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,DOC,Healthpeak properties,24,-0.0101710587147,7,48,7,15050032094.7,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,OMCL,Omnicell,24,-0.0988984088127,7,53,7,1689541469.35,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,ADUS,Addus HomeCare,24,-0.0397175639894,7,50,7,2121438440.16,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CI,Cigna,24,-0.159606116499,7,55,7,73736307618.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,TEM,Tempus AI,24,0.343225806452,7,30,7,8489455269.8,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",LFMD,LifeMD,24,-0.34438305709,8,65,8,169268785,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,DOCS,Doximity,24,-0.230337078652,8,58,8,3812680930.62,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,CHE,Chemed (Vitas),24,-0.0471330552012,8,51,8,7054119350.92,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,ELV,Elevance,24,-0.259120040596,8,61,8,81508153953.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,NEO,NeoGenomics,24,0.0012084592145,8,46,8,2092864917.6,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",GDRX,GoodRx,24,-0.48959778086,9,73,9,1039733395.11,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,PHR,Phreesia,24,-0.458910034602,9,70,9,663241568.97,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,USPH,US Physical Therapy,24,-0.0940470801268,9,52,9,1154497333.54,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,UNH,UnitedHealth,24,-0.271458228936,9,63,9,380076600000,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,PACB,PacBio,24,-0.254716981132,9,60,9,447266430.72,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,MDRX,Veradigm,24,-0.472527472527,10,71,10,,0,2026-07-31
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,OPCH,Option Care Health,24,-0.202747989276,10,57,10,3449554146.29,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,MOH,Molina Healthcare,24,-0.419096339228,10,69,10,10211364000,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,CERT,Certara,24,-0.344524380496,10,66,10,1189802484,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,HCAT,Health Catalyst,24,-0.73984962406,11,77,11,154438501.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,SGRY,Surgery Partners,24,-0.477807666443,11,72,11,2014137694.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,QDEL,QuidelOrtho,24,-0.704829408938,11,76,11,1198797586.62,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,DH,Definitive Healthcare,24,-0.816580976864,12,78,12,85548500,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",OMDA,Omada Health,24,,,,,1179458378.88,0,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,MPT,Medical Properties Trust,24,,,,,2769203000,0,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,BLLN,BillionToOne,24,,,,,6542857599,0,2026-08-07
